42494,4,3,2170,4000,2,0,0
42494,4,2,3400,9692,2,0,0
42494,6,1,2920,5000,2,0,0
42494,5,2,3180,13806,2,0,0
42494,3,2,3240,7857,2,0,0
42494,3,1,1330,7500,1,0,0
42494,4,2,2730,10281,2,0,2
42494,3,2,2350,5700,1,0,0
42494,4,2,2120,10202,1,0,0
42494,4,1,2010,3600,1,0,0
42494,4,2,3180,21904,2,0,3
42494,4,2,2450,4247,2,0,0
42494,3,2,2490,4343,2,0,0
42494,3,2,1680,2000,3,0,0
42494,4,2,2800,5900,1,0,0
42494,4,1,1390,4240,1,0,0
42494,3,1,2160,9000,1,0,2
42494,4,2,2440,6651,2,0,0
42494,4,2,1990,7712,1,0,0
42494,3,1,1480,2185,2,0,0
42494,3,2,1800,5000,1,0,0
42494,4,1,2300,11700,1,0,0
42494,3,1,1670,39639,1,0,0
42494,3,1,1880,6360,1,0,0
42494,2,1,1770,8640,1,0,0
42494,2,1,2540,7000,1,0,0
42494,3,2,2010,6000,1,0,0
42494,3,2,1900,8744,2,0,0
42494,3,2,1940,3211,2,0,0
42494,2,1,1140,5400,1,0,0
42494,4,2,2910,6338,2,0,0
42494,5,2,2740,8426,1,0,0
42494,2,3,1270,1175,2,0,0
42494,5,1,2550,71874,1,0,0
42494,3,1,1560,5520,1,0,0
42494,3,2,1790,2700,2,0,0
42494,4,1,2070,7519,1,0,0
42494,4,2,2910,6479,2,0,0
42494,6,2,3200,9200,1,0,2
42494,4,1,2010,9211,1,0,0
42494,4,3,2340,7048,1,0,0
42494,3,2,3040,4535,2,0,0
42494,4,2,1480,3844,1,0,0
42494,5,2,1840,9240,1,0,0
42494,2,2,1590,1426,2,0,0
42494,3,2,1410,6030,1,0,0
42494,3,2,1408,989,3,0,0
42494,3,2,1620,998,2,0,0
42494,3,2,1800,36704,1,0,0
42494,3,2,1410,1332,3,0,0
42494,2,3,1410,1240,2,0,0
42494,2,1,2110,9519,1,0,0
42494,2,1,840,5510,1,0,0
42494,3,2,2230,4000,2,0,0
42494,5,2,3090,12750,1,0,0
42494,4,1,1970,9389,1,0,0
42494,3,3,1571,10800,3,0,0
42494,5,1,1120,9022,1,0,0
42494,2,1,1160,1438,2,0,0
42494,2,1,1140,5250,1,0,0
42494,4,2,2370,6500,2,0,0
42494,4,2,2310,5000,2,0,0
42494,3,2,1880,7838,2,0,0
42494,3,2,1050,10072,1,0,0
42494,3,1,1450,6000,1,0,0
42494,3,2,1550,15040,1,0,0
42494,3,1,1920,9306,1,0,0
42494,2,1,1200,8063,1,0,0
42494,4,1,1240,9600,1,0,0
42494,4,1,1120,5427,1,0,0
42494,3,1,1340,306848,1,0,0
42494,5,2,2050,10200,1,0,0
42494,2,1,810,7158,1,0,0
42494,3,1,1490,10125,1,0,0
42495,5,4,4510,15175,2,0,0
42495,5,5,4490,10279,2,0,0
42495,4,3,3760,10920,1,0,0
42495,4,2,3490,6906,2,0,0
42495,4,2,3370,8103,1,0,3
42495,3,2,2200,1970,2,0,0
42495,3,2,2690,4047,3,0,0
42495,3,3,3020,4082,2,0,0
42495,4,2,3740,32417,2,0,0
42495,4,2,3040,6425,2,0,0
42495,4,2,3880,14550,2,0,0
42495,4,2,2290,12047,2,0,0
42495,4,2,3200,12369,2,0,0
42495,4,2,3030,7864,2,0,0
42495,2,1,930,36478,1,0,2
42495,4,3,3380,8330,2,0,0
42495,3,1,1630,7475,1,0,1
42495,5,3,3480,36615,2,0,0
42495,4,2,2060,5000,1,0,0
42495,4,3,2450,10117,1,0,0
42495,4,2,2150,37981,2,0,0
42495,4,2,2110,13850,2,0,0
42495,4,2,2260,29930,2,0,0
42495,4,3,3569,8327,2,0,0
42495,3,1,2130,6500,1,0,2
42495,4,3,3100,15480,2,0,0
42495,5,2,3040,8111,2,0,0
42495,3,2,2000,5500,2,0,0
42495,3,2,1850,10109,2,0,0
42495,5,2,1800,3780,1,0,0
42495,5,2,2910,5133,1,0,0
42495,3,2,2970,11985,1,0,0
42495,3,2,2460,54885,2,0,0
42495,3,1,1430,8000,1,0,0
42495,3,2,1790,7167,2,0,0
42495,4,2,2000,5684,2,0,0
42495,3,2,1480,1171,3,0,0
42495,2,1,1170,2400,1,0,0
42495,5,2,2020,5000,1,0,0
42495,3,2,1420,4080,1,0,0
42495,2,1,1660,6000,1,0,0
42495,4,2,2740,45732,2,0,0
42495,6,3,3470,117612,1,0,0
42495,2,1,1030,4400,1,0,0
42495,3,2,1970,11088,1,0,0
42495,2,2,1230,929,2,0,0
42495,5,2,2240,7770,1,0,0
42495,2,2,1100,3000,1,0,0
42495,4,2,1520,7983,1,0,0
42495,4,2,2810,23400,1,0,1
42495,4,1,1840,10720,1,0,0
42495,4,2,1440,7680,1,0,0
42495,3,1,1260,6500,1,0,0
42495,5,3,2890,5000,1,0,0
42495,3,1,1230,9568,1,0,0
42495,3,1,1900,5520,1,0,0
42495,4,1,1500,11600,1,0,0
42495,3,2,1270,1320,3,0,0
42495,3,1,1410,9647,1,0,0
42495,3,1,1310,8160,1,0,0
42495,3,2,1640,14374,1,0,0
42495,4,2,2680,18768,1,0,0
42495,3,1,1350,7740,1,0,0
42495,4,2,2331,3826,2,0,0
42495,3,1,1110,6250,1,0,0
42495,2,1,720,6687,1,0,0
42495,4,2,1890,12040,1,0,0
42495,3,1,1510,6083,1,0,0
42495,4,2,1300,7054,1,0,0
42495,3,2,1980,8000,1,0,0
42495,4,2,2000,5390,2,0,0
42495,3,1,1630,11800,1,0,0
42495,3,1,1580,8151,1,0,1
42495,3,2,1650,13816,2,0,0
42495,3,1,1050,6874,1,0,0
42495,3,1,1490,8366,1,0,0
42495,2,1,900,5160,1,0,0
42495,3,1,1850,7684,1,0,0
42495,3,1,1690,7735,1,0,0
42495,3,1,800,8850,1,0,0
42495,3,1,1010,7034,1,0,0
42495,3,1,1420,8580,1,0,0
42495,2,1,780,16344,1,0,0
42496,7,4,6210,8856,2,0,2
42496,5,4,4270,8076,2,0,0
42496,6,2,3560,6480,2,0,0
42496,3,3,2960,5500,2,0,2
42496,4,4,4460,103382,2,0,0
42496,4,1,2310,13300,1,0,0
42496,4,3,3900,8391,2,0,0
42496,4,2,1890,5940,1,0,1
42496,5,3,4130,226076,2,0,0
42496,4,2,2210,8556,1,0,1
42496,3,2,2540,7200,1,0,3
42496,4,2,2410,9549,1,0,0
42496,3,2,2520,23790,1,0,0
42496,4,2,2600,6050,2,0,0
42496,4,2,2650,4316,1,0,0
42496,3,2,1760,6428,1,0,0
42496,3,1,1680,10500,1,0,0
42496,4,4,3680,18804,2,0,0
42496,3,2,3240,108366,2,0,0
42496,3,3,2270,5175,2,0,0
42496,3,2,2680,327135,2,0,0
42496,2,2,2550,5663,1,0,0
42496,3,2,2030,6500,2,0,0
42496,3,3,1680,1570,3,0,0
42496,3,2,2460,108900,1,0,0
42496,9,4,3830,6988,2,0,0
42496,3,1,1960,4788,1,0,0
42496,4,2,2510,13695,1,0,0
42496,4,2,1650,5000,1,0,0
42496,3,2,2350,5080,1,0,0
42496,3,3,4120,60392,2,0,2
42496,3,2,1860,13374,1,0,0
42496,7,5,3700,7647,2,0,1
42496,3,1,2720,149410,1,0,0
42496,3,2,2280,2289,2,0,0
42496,3,1,1340,4284,1,0,0
42496,2,2,1550,2400,1,0,0
42496,3,2,1170,1249,3,0,0
42496,3,1,1580,9147,1,0,1
42496,4,2,2430,5203,2,0,0
42496,3,2,1540,6760,1,0,0
42496,2,1,1010,3885,1,0,0
42496,3,2,1940,37565,1,0,0
42496,3,1,990,6000,1,0,0
42496,4,2,2656,21195,2,0,0
42496,4,2,3305,16164,1,0,0
42496,3,2,1610,4160,1,0,0
42496,4,2,2180,11200,1,0,0
42496,2,1,820,2723,1,0,0
42496,3,2,1760,9055,2,0,0
42496,3,1,1500,6180,1,0,0
42496,2,2,1350,3900,1,0,0
42496,2,2,1150,1027,3,0,0
42496,2,1,1040,3500,1,0,0
42496,3,2,1770,8165,2,0,0
42496,3,2,1606,1452,3,0,0
42496,4,3,1830,9548,2,0,0
42496,4,2,2140,13000,1,0,0
42496,3,2,1660,8307,1,0,0
42496,5,1,3000,6000,1,0,0
42496,2,1,1640,17335,1,0,0
42496,3,2,1830,13042,2,0,0
42496,5,2,2410,5003,1,0,0
42496,2,1,820,6400,1,0,0
42496,5,2,2420,8560,1,0,2
42496,3,1,1010,9360,1,0,0
42496,3,2,1630,12295,2,0,0
42496,2,1,820,681,3,0,0
42496,3,2,1570,7200,1,0,0
42496,3,1,1040,16986,1,0,0
42496,3,1,1870,12381,1,0,0
42496,3,1,2190,1716,1,0,0
42496,3,1,1840,10723,1,0,0
42496,3,1,2070,37904,1,0,0
42496,3,2,1600,3573,2,0,0
42496,2,1,760,3001,1,0,0
42496,3,2,1600,4271,2,0,0
42496,3,2,1600,7000,2,0,0
42496,5,1,1500,7112,1,0,0
42496,5,2,2060,8632,1,0,0
42496,3,1,1250,10122,1,0,0
42496,1,1,1100,4373,1,0,0
42496,3,1,1110,8423,1,0,0
42496,4,1,1720,10018,1,0,0
42496,3,1,1400,7410,1,0,0
42496,3,1,1260,1270,2,0,0
42496,3,2,1410,7566,1,0,0
42496,3,2,1920,9180,2,0,0
42496,3,1,1640,10762,1,0,0
42496,3,1,1380,11130,1,0,0
42496,4,1,1490,6600,1,0,0
42496,2,1,1040,13100,1,0,0
42496,2,1,910,22000,1,0,0
42497,6,3,3510,5760,2,0,0
42497,3,1,2430,12757,1,0,2
42497,5,3,2800,3200,1,0,0
42497,4,3,3820,24166,2,0,1
42497,4,3,2920,33976,1,0,3
42497,4,1,3410,5000,2,0,0
42497,3,2,2015,16807,2,1,4
42497,5,2,3160,11470,1,0,0
42497,3,3,2640,4080,2,0,0
42497,3,2,2920,3942,3,0,0
42497,4,2,1910,6960,1,0,0
42497,5,3,3040,9601,1,0,0
42497,3,2,3010,1842,2,0,0
42497,4,1,2480,9195,1,0,0
42497,4,2,2660,5500,2,0,2
42497,3,2,1690,4500,1,0,1
42497,4,2,3290,6465,2,0,0
42497,3,1,1250,4620,1,0,0
42497,3,1,1320,5750,1,0,0
42497,4,1,2060,26036,1,0,0
42497,2,1,1230,3600,1,0,0
42497,2,1,1540,6872,1,0,0
42497,3,2,1750,3354,2,0,0
42497,2,3,3160,66646,2,0,0
42497,4,2,2250,41688,2,0,0
42497,2,2,1870,4950,1,0,0
42497,2,2,1360,1349,2,0,0
42497,3,2,1780,191228,2,0,2
42497,6,2,2820,15600,1,0,2
42497,4,1,1840,9600,1,0,0
42497,4,2,2550,4630,2,0,0
42497,4,2,2280,65836,2,0,0
42497,3,1,1670,4080,1,0,0
42497,3,1,1980,6760,1,0,0
42497,4,2,2280,2850,1,0,0
42497,3,2,2430,73151,1,0,0
42497,2,1,1060,4960,1,0,0
42497,3,1,1410,1197,3,0,0
42497,2,1,1110,957,2,0,0
42497,3,2,2310,6250,2,0,0
42497,5,2,2440,20828,1,0,0
42497,3,2,1510,43560,1,0,0
42497,2,1,1020,1060,3,0,0
42497,2,1,980,1179,2,0,0
42497,3,1,1310,9282,1,0,0
42497,3,1,1460,7700,1,0,0
42497,3,2,1540,3200,3,0,0
42497,2,1,1020,8155,1,0,0
42497,3,2,2090,8354,2,0,0
42497,3,2,1960,8000,1,0,0
42497,3,1,1890,9920,1,0,0
42497,6,2,3206,5793,2,0,0
42497,2,1,960,1808,2,0,0
42497,4,1,2250,13515,1,0,0
42497,3,1,1590,9620,1,0,0
42497,4,2,2460,7350,2,0,0
42497,3,1,2240,87625,1,0,0
42497,2,2,1550,435600,1,0,0
42497,4,2,2320,6270,2,0,0
42497,2,1,860,1277,2,0,0
42497,3,1,1890,1716,1,0,0
42497,3,2,1240,10800,1,0,0
42497,2,1,2200,89298,1,0,0
42497,3,2,1920,7229,2,0,0
42497,4,2,1810,6509,2,0,0
42497,3,2,1940,8547,1,0,0
42497,4,2,2020,6236,2,0,0
42497,4,1,2130,8800,1,0,0
42497,4,1,1730,8320,1,0,0
42497,3,1,1390,7399,1,0,0
42497,3,1,1260,7964,1,0,0
42497,2,1,1270,3008,1,0,0
42497,3,1,950,6000,1,0,0
42497,3,1,1390,16000,1,0,0
42497,3,2,1190,3000,2,0,0
42497,4,1,2000,6120,1,0,0
42497,4,1,2100,9200,1,0,0
42497,3,1,1490,8995,1,0,0
42497,2,1,720,5040,1,0,0
42497,2,1,980,5000,2,0,0
42497,2,1,520,22334,1,0,0
42498,3,2,3000,11665,1,1,4
42498,5,6,7270,130017,2,0,0
42498,5,4,5190,5432,2,0,2
42498,4,2,3720,9450,1,0,4
42498,4,4,5860,52889,2,0,0
42498,4,2,4230,37769,2,0,0
42498,4,3,3750,11025,2,0,0
42498,3,2,3560,107290,2,0,0
42498,4,3,3810,13592,1,0,1
42498,4,2,3780,10308,2,0,0
42498,4,3,3540,159430,2,0,0
42498,4,2,2830,20345,2,0,0
42498,4,3,2730,3047,2,0,0
42498,4,2,2790,10819,2,0,0
42498,3,2,2950,78843,1,0,0
42498,4,2,3100,3773,2,0,0
42498,2,2,2200,188200,1,0,3
42498,3,3,2480,45302,1,0,0
42498,4,2,2260,7753,2,0,0
42498,4,2,2430,32496,1,0,0
42498,4,3,2400,29252,2,0,0
42498,4,2,2660,4000,2,0,0
42498,4,2,2840,6268,2,0,0
42498,3,2,1660,10140,1,0,0
42498,4,2,2470,7447,2,0,0
42498,4,2,2840,4500,2,0,0
42498,4,2,2330,14289,2,0,0
42498,4,1,2000,4000,1,0,0
42498,3,1,1300,5413,1,0,0
42498,5,3,3480,57499,1,0,0
42498,3,2,2030,6970,2,0,0
42498,3,2,1400,7293,1,0,0
42498,3,2,2100,5824,2,0,2
42498,3,1,1750,11340,1,0,1
42498,2,1,1840,3300,1,0,0
42498,3,2,1410,4800,1,0,0
42498,4,2,1930,9653,1,0,0
42498,2,1,1150,4400,1,0,0
42498,4,1,1750,5500,1,0,0
42498,4,2,1650,6000,1,0,0
42498,2,2,1150,6634,1,0,0
42498,4,2,2170,10500,1,0,2
42498,3,1,1620,30736,1,0,0
42498,4,2,3060,48787,2,0,0
42498,4,2,2600,11951,2,0,0
42498,3,2,1445,1606,2,0,0
42498,3,3,1410,1253,3,0,0
42498,3,2,1340,1384,3,0,0
42498,2,1,1420,81892,1,0,0
42498,3,2,1640,11050,1,0,0
42498,3,1,1780,120661,1,0,0
42498,4,2,1940,3784,2,0,0
42498,3,2,1352,1694,3,0,0
42498,4,1,1470,70800,1,0,0
42498,3,2,998,904,2,0,0
42498,4,2,1970,7213,1,0,0
42498,4,2,2310,7490,2,0,0
42498,5,1,2320,8100,1,0,0
42498,4,2,1930,7452,1,0,0
42498,4,2,2130,8078,1,0,0
42498,3,1,1060,10464,1,0,0
42498,4,2,2000,13300,1,0,0
42498,3,1,1390,8700,1,0,3
42498,4,2,2190,14439,1,0,0
42498,3,1,1390,48257,1,0,0
42498,3,1,1500,6337,1,0,0
42498,3,2,1690,9583,1,0,0
42498,3,2,1920,8075,1,0,0
42498,3,2,1420,14850,1,0,0
42498,2,1,960,28717,1,0,0
42498,2,1,810,7980,1,0,0
42498,3,2,1850,4597,2,0,0
42498,3,1,1030,6127,1,0,0
42498,3,1,1220,7250,1,0,0
42498,4,3,2163,5883,2,0,0
42498,3,1,1360,9948,1,0,0
42498,3,2,2000,9202,2,0,0
42498,4,1,1430,8355,1,0,0
42498,2,1,1020,1525,2,0,0
42498,3,1,1160,8320,1,0,0
42498,2,1,720,18000,1,0,0
42499,4,2,2520,6000,1,0,0
42499,5,2,3060,7015,1,0,0
42499,3,2,1350,1250,3,0,0
42499,3,2,2130,6969,2,0,0
42499,4,1,1940,9533,1,0,0
42500,4,2,2160,5298,2,0,0
42500,3,2,1370,1350,2,0,0
42501,5,2,3650,20150,1,0,0
42501,5,1,3380,20021,1,0,0
42501,4,3,3460,3997,2,0,0
42501,4,3,2330,9687,2,0,3
42501,4,3,3490,9170,2,0,0
42501,4,4,5420,101930,1,0,0
42501,4,2,3070,16028,1,0,3
42501,3,1,1560,8078,1,1,4
42501,3,2,3720,11610,2,0,0
42501,4,3,3280,11000,2,0,0
42501,4,3,3270,5187,2,0,0
42501,3,2,2920,34527,1,0,4
42501,5,3,4530,258746,1,0,0
42501,4,2,3290,12329,1,0,0
42501,3,2,2980,27144,1,1,2
42501,4,2,3300,12090,2,0,0
42501,3,2,2700,6120,1,0,0
42501,4,3,4700,38412,2,0,0
42501,4,2,2830,5000,2,0,0
42501,3,3,2170,12508,1,0,0
42501,4,2,2350,3150,1,0,0
42501,4,1,2350,11914,1,0,0
42501,4,2,2600,2750,1,0,0
42501,5,4,4630,6324,2,0,0
42501,4,3,3680,5759,2,0,0
42501,3,1,1720,5000,1,0,0
42501,4,2,3110,6142,2,0,0
42501,4,2,2980,4930,2,0,0
42501,3,2,2620,8950,2,0,0
42501,4,2,2760,5000,1,0,0
42501,4,2,2670,13463,2,0,0
42501,4,3,2400,3340,1,0,0
42501,4,2,2550,10000,1,0,0
42501,4,2,3040,6887,2,0,0
42501,3,2,1570,1433,3,0,0
42501,4,2,1770,4166,2,0,0
42501,3,1,1620,6630,1,0,0
42501,2,1,2040,4480,1,1,3
42501,4,3,2110,5000,1,0,2
42501,4,1,2120,4650,1,0,1
42501,3,2,2560,216777,1,0,0
42501,4,2,2540,228254,1,0,0
42501,4,2,1800,8623,1,0,0
42501,4,1,1940,4800,1,0,0
42501,4,2,2780,6369,1,0,0
42501,2,2,1290,1334,3,0,0
42501,3,1,980,6380,1,0,0
42501,2,2,1230,1391,2,0,0
42501,3,1,2020,11358,1,0,0
42501,3,2,2010,2287,2,0,0
42501,3,1,1770,17208,1,0,0
42501,2,2,1480,1369,3,0,0
42501,3,2,2200,16921,2,0,0
42501,4,2,2160,6223,2,0,0
42501,5,3,2480,10090,1,0,0
42501,2,2,980,895,2,0,0
42501,3,1,1280,9898,1,0,0
42501,4,2,1730,5500,1,0,0
42501,4,2,2380,7066,2,0,0
42501,2,1,910,4500,1,0,0
42501,3,1,1720,7119,1,0,0
42501,3,1,1080,8100,1,0,0
42501,3,2,1940,4927,2,0,0
42501,5,3,2100,4548,1,0,0
42501,3,1,1440,8040,1,0,0
42501,5,2,2180,7813,2,0,0
42501,2,1,830,1333,2,0,0
42501,2,1,1360,8100,1,0,0
42501,3,1,1830,8209,1,0,0
42501,2,1,1290,2828,2,0,0
42501,2,1,1220,2500,1,0,0
42501,1,1,810,2451,1,0,0
42501,3,1,990,8012,1,0,0
42501,3,1,1350,7620,1,0,0
42501,3,2,1040,2643,2,0,0
42501,3,1,1460,9750,1,0,0
42501,2,1,700,10540,1,0,0
42501,3,1,1370,8470,1,0,0
42501,3,1,970,8580,1,0,0
42501,3,1,1250,53143,1,0,0
42502,4,2,5300,26211,2,1,2
42502,5,4,4430,9000,2,0,0
42502,4,4,5030,11023,2,0,2
42502,5,2,3120,16672,2,0,0
42502,5,3,4860,23723,2,0,2
42502,5,3,3370,17458,1,0,2
42502,5,4,3530,7924,2,0,0
42502,4,1,2740,4000,2,0,0
42502,4,3,4400,8400,2,0,0
42502,4,2,3490,7494,2,0,3
42502,4,2,3520,6773,2,0,0
42502,4,2,3560,11119,1,0,2
42502,5,2,3150,7119,2,0,0
42502,6,3,2890,2370,2,0,0
42502,3,1,2340,10495,1,0,0
42502,3,3,3610,59677,2,0,0
42502,3,2,1780,6120,1,0,0
42502,3,3,3190,5283,2,0,0
42502,3,1,1310,3880,1,0,0
42502,3,2,2030,8398,2,0,0
42502,4,2,3000,5548,2,0,0
42502,5,3,3410,9600,1,0,0
42502,3,2,1940,5820,1,0,0
42502,4,3,3400,5196,2,0,0
42502,4,2,2740,7140,2,0,0
42502,4,2,2210,4861,2,0,0
42502,3,2,1740,13750,2,0,0
42502,4,1,1950,13320,1,0,0
42502,4,2,2260,6000,1,0,0
42502,3,3,1810,1846,2,0,0
42502,3,1,1710,4050,1,0,0
42502,3,1,1680,2400,1,0,0
42502,4,2,2710,38180,2,0,0
42502,4,1,2090,8164,1,0,0
42502,5,2,2290,7125,1,0,0
42502,3,1,1580,11750,1,0,0
42502,3,2,1530,5401,1,0,0
42502,3,1,1440,5000,2,0,0
42502,4,2,2250,7500,1,0,0
42502,7,4,3440,8100,2,0,0
42502,2,2,1680,4950,1,0,0
42502,3,1,1690,8190,1,0,0
42502,5,3,2450,4591,2,0,0
42502,3,3,2876,5086,2,0,0
42502,3,2,1580,1161,2,0,0
42502,3,1,1240,7735,1,0,0
42502,4,2,2790,5602,2,0,0
42502,4,2,2040,5616,2,0,0
42502,5,4,3830,35000,1,0,0
42502,4,2,3740,8700,1,0,0
42502,3,1,1270,5112,1,0,0
42502,5,2,3400,8970,1,0,0
42502,3,2,2350,10450,1,0,0
42502,4,2,3360,7685,2,0,0
42502,3,2,1250,892,2,0,0
42502,3,2,2450,42180,1,0,0
42502,3,2,1770,6610,1,0,0
42502,4,2,2140,6355,2,0,0
42502,3,1,1960,5000,1,0,0
42502,4,1,1410,6000,1,0,0
42502,4,1,2180,13529,1,0,0
42502,3,2,1480,6600,1,0,2
42502,3,1,1190,9486,1,0,0
42502,5,2,3001,5710,2,0,0
42502,3,1,1650,8254,1,0,0
42502,3,2,1490,1709,3,0,0
42502,3,2,2010,14298,2,0,0
42502,3,1,1090,7200,1,0,0
42502,3,2,1450,5008,1,0,0
42502,3,2,1350,14200,1,0,0
42502,3,1,1390,12823,1,0,0
42502,3,1,1090,7315,1,0,0
42502,3,2,1950,8251,2,0,0
42502,3,2,1490,9600,1,0,0
42502,3,1,1090,8640,1,0,0
42502,4,1,2180,22870,1,0,0
42502,4,2,2510,8165,1,0,0
42502,5,1,2020,7902,1,0,0
42502,3,1,1900,33888,1,0,0
42502,2,0,650,5360,1,0,0
42502,3,1,1250,7500,1,0,0
42502,4,1,1950,12559,1,0,0
42502,3,1,1040,6535,1,0,0
42502,3,1,1660,7210,1,0,0
42502,2,1,910,6232,1,0,0
42502,2,1,790,2640,1,0,0
42503,4,2,3260,19542,1,0,0
42503,3,2,2550,7200,2,0,2
42503,4,3,4910,9444,1,0,0
42503,4,2,4470,60373,2,0,0
42503,4,2,2290,11137,1,0,0
42503,5,4,3810,8019,2,0,0
42503,5,2,2510,9887,2,0,0
42503,4,2,3320,7644,2,0,0
42503,3,2,3100,20553,1,0,0
42503,4,2,2190,7350,2,0,0
42503,3,2,2580,13096,2,0,0
42503,3,1,1700,4400,1,0,0
42503,3,2,2470,3600,2,0,0
42503,3,2,3030,30007,1,0,0
42503,5,5,5774,31675,1,0,2
42503,4,2,3430,10157,2,0,0
42503,4,2,2700,4004,2,0,0
42503,4,2,2060,5649,1,0,0
42503,4,3,3200,7081,2,0,0
42503,3,1,2360,6750,2,0,0
42503,3,1,1830,5120,1,0,2
42503,4,2,2470,33305,2,0,0
42503,4,2,1680,11180,1,0,0
42503,5,2,2540,3832,2,0,0
42503,5,1,2220,6000,1,0,0
42503,2,1,1159,4800,1,0,0
42503,4,2,2240,14667,2,0,0
42503,3,1,1830,8000,1,0,0
42503,3,1,2000,5000,1,0,0
42503,3,2,2090,7640,1,0,0
42503,2,2,2370,217800,1,0,0
42503,4,1,1900,8250,1,0,0
42503,3,1,1400,3825,1,0,0
42503,4,2,2450,15002,1,0,0
42503,3,1,1600,6120,1,0,0
42503,3,2,1820,4883,2,0,0
42503,3,1,2170,54014,1,0,0
42503,3,2,2090,42689,1,0,0
42503,4,2,2270,7375,1,0,0
42503,3,2,1850,9600,1,0,0
42503,4,2,2150,39449,1,0,0
42503,4,2,2310,14023,2,0,0
42503,3,1,1660,7500,1,0,0
42503,3,2,2910,17172,2,0,0
42503,3,2,2580,5200,2,0,0
42503,4,2,3040,24123,2,0,0
42503,2,1,840,3522,1,0,0
42503,2,1,980,2130,1,0,0
42503,2,1,830,4000,1,0,0
42503,4,1,1620,4980,1,0,0
42503,3,2,1690,1618,2,0,0
42503,3,1,1290,5500,1,0,0
42503,4,1,2010,8625,1,0,0
42503,3,3,2100,12384,2,0,0
42503,5,3,2257,10117,1,0,0
42503,3,2,2120,15003,2,0,0
42503,3,2,1970,3716,2,0,0
42503,3,1,1050,5402,1,0,0
42503,5,2,1700,7314,1,0,0
42503,3,2,2220,6049,2,0,0
42503,3,2,1840,5011,2,0,0
42503,4,2,2010,7226,2,0,0
42503,3,1,1050,9876,1,0,0
42503,3,1,1480,7830,1,0,0
42503,3,1,1220,1086,3,0,0
42503,3,1,2110,10200,2,0,0
42503,4,1,1590,131551,1,0,3
42503,3,1,1260,8280,1,0,0
42503,2,1,1250,34395,1,0,0
